duration,tenure_group,division,comprate,num_of_pay_raise,sex,ethnicity,mar_status,highest_educ_lvl,end_age_group,start_age_group,classification,pay_increase_ot,last_jobtitle_duration,emplid_sec,event
1,.under_1,Self Sufficiency,14.04,1,F,WHITE,U,A,.under_29,.under_29,Staff,0.0,1.0,wol6wqPCksKMwqU=,IV Termination
6846,over_5,Adult Services,44.6776,12,F,WHITE,U,A,over_60,40_to_44,Supervisor,0.003742156003505696,420.0,wol6wqPCksKKwp4=,Retirement
5693,over_5,Administrative Services,40.9504,6,F,BLACK,U,A,over_60,55_to_59,Supervisor,0.003057017389776919,5061.0,wol6wqPCksKJwp4=,IV Termination
6155,over_5,Administrative Services,38.1084,8,F,BLACK,U,A,over_60,45_to_49,Staff,0.0025050203086921206,5371.0,wol6wqPCksKGwp8=,Retirement
7202,over_5,Self Sufficiency,25.1491,2,F,HISPA,U,A,55_to_59,45_to_49,Staff,0.00022414607053596224,7202.0,wol6wqLCm8KGwqU=,Retirement
4270,over_5,Administrative Services,26.3184,5,F,BLACK,U,A,50_to_54,45_to_49,Staff,0.002071545667447307,2238.0,wol6wqLCmsKKwqY=,Retirement
1611,3_to_4,Adult Services,12.6346,1,F,WHITE,U,A,over_60,over_60,Staff,0.0,1611.0,wol6wqLCmsKHwqQ=,Retirement
4382,over_5,Self Sufficiency,35.4936,6,F,2PLUS,U,A,55_to_59,45_to_49,Manager,0.003588224554997718,713.0,wol6wqLCmsKFwp8=,Retirement
5411,over_5,Administrative Services,37.5501,10,F,WHITE,U,A,over_60,50_to_54,Staff,0.0020456292737017186,1867.0,wol6wqLCmcKLwqE=,Retirement
915,1_to_2,Administrative Services,23.84,1,M,WHITE,U,A,over_60,over_60,Staff,0.0,915.0,wol6wqLCmcKGwqE=,IV Termination
413,1_to_2,Administrative Services,45.08,1,M,WHITE,U,A,45_to_49,45_to_49,Staff,0.0,413.0,wol6wqLCmcKDwp8=,V Termination
346,.under_1,Children Services,9.5134,1,F,BLACK,U,A,30_to_34,30_to_34,Staff,0.0,346.0,wol6wqLCmcKDwp4=,V Termination
3884,over_5,Self Sufficiency,33.6648,6,M,WHITE,U,A,50_to_54,40_to_44,Manager,0.0021034500514933055,336.0,wol6wqLCmMKMwp4=,Retirement
6150,over_5,Self Sufficiency,37.3736,7,F,WHITE,U,A,55_to_59,45_to_49,Supervisor,0.0019939024390243907,1050.0,wol6wqLCmMKGwqI=,Retirement
1320,3_to_4,Children Services,28.1158,4,F,HISPA,U,A,35_to_39,30_to_34,Staff,0.0015489393939393933,1320.0,wol6wqLCmMKDwqE=,V Termination
1472,3_to_4,Self Sufficiency,12.0532,1,F,WHITE,U,A,over_60,55_to_59,Staff,0.0,1472.0,wol6wqLCl8KIwqQ=,Retirement
572,.under_1,Self Sufficiency,9.5134,2,F,HISPA,U,A,.under_29,.under_29,Staff,0.001491958041958043,265.0,wol6wqLCl8KFwqU=,V Termination
3478,over_5,Self Sufficiency,46.2581,1,F,WHITE,U,A,55_to_59,55_to_59,Manager,0.0,3478.0,wol6wqLCl8KFwqI=,Retirement
917,1_to_2,Children Services,26.3212,1,F,WHITE,U,A,over_60,over_60,Staff,0.0,917.0,wol6wqLCl8KDwp8=,Retirement
861,1_to_2,Administrative Services,14.1934,1,F,WHITE,U,A,.under_29,.under_29,Supervisor,0.0,861.0,wol6wqLClsKMwqE=,V Termination
1587,3_to_4,Self Sufficiency,16.531,1,F,HISPA,U,A,45_to_49,45_to_49,Staff,0.0,1587.0,wol6wqLClsKIwqI=,V Termination
4802,over_5,Administrative Services,35.0541,7,M,WHITE,U,A,over_60,50_to_54,Staff,0.0019244273219491876,2576.0,wol6wqLClsKHwp0=,Retirement
3627,over_5,Self Sufficiency,19.6125,1,F,WHITE,U,A,over_60,over_60,Staff,0.0,3627.0,wol6wqLClcKMwqQ=,Retirement
807,1_to_2,Adult Services,19.6708,2,M,HISPA,U,A,over_60,over_60,Staff,0.0007816604708798026,807.0,wol6wqLClcKHwp4=,Retirement
747,1_to_2,Self Sufficiency,14.4808,1,F,WHITE,U,A,.under_29,.under_29,Staff,0.0,747.0,wol6wqLClcKFwqE=,V Termination
4627,over_5,Self Sufficiency,16.2804,2,F,WHITE,U,A,35_to_39,35_to_39,Staff,0.00017639939485627841,4627.0,wol6wqLClcKDwqM=,V Termination
3963,over_5,Other,17.1786,6,,HISPA,,,,,Staff,0.0010644965934897802,219.0,wol6wqLClMKKwp8=,IV Termination
4419,over_5,Children Services,46.6188,2,M,WHITE,U,A,50_to_54,45_to_49,Staff,0.0024618692011767365,4419.0,wol6wqLClMKIwqE=,Retirement
6121,over_5,Children Services,62.015,10,F,WHITE,U,A,55_to_59,45_to_49,Manager,0.00583136742362359,589.0,wol6wqLClMKGwp8=,Retirement
1985,over_5,Children Services,26.6668,6,F,WHITE,U,A,40_to_44,35_to_39,Staff,0.0065475062972292185,233.0,wol6wqLCk8KGwqE=,V Termination
3704,over_5,Children Services,24.3877,10,F,HISPA,U,A,30_to_34,.under_29,Staff,0.0041498110151187905,1232.0,wol6wqLCk8KEwqY=,V Termination
5392,over_5,Children Services,40.7066,9,F,WHITE,U,A,45_to_49,30_to_34,Supervisor,0.003534235905044511,3080.0,wol6wqLCksKJwp0=,V Termination
2198,over_5,Children Services,29.6622,2,F,HISPA,U,A,40_to_44,40_to_44,Staff,0.0021711555959963596,2198.0,wol6wqHCm8KMwqM=,V Termination
1857,over_5,Self Sufficiency,12.0532,1,M,ASIAN,U,A,over_60,over_60,Staff,0.0,1857.0,wol6wqHCm8KMwp0=,Retirement
2627,over_5,Other,17.3694,2,,WHITE,,,,,Staff,0.001541454130186524,44.0,wol6wqHCmsKMwqM=,V Termination
1155,3_to_4,Self Sufficiency,15.2764,3,F,BLACK,U,A,30_to_34,30_to_34,Staff,0.0013246753246753257,595.0,wol6wqHCmcKMwp0=,V Termination
5739,over_5,Children Services,29.9079,10,F,WHITE,U,A,40_to_44,.under_29,Staff,0.00333645234361387,4241.0,wol6wqHCmcKFwqE=,V Termination
5844,over_5,Children Services,19.8495,10,F,BLACK,U,A,over_60,50_to_54,Staff,0.001388175906913073,5844.0,wol6wqHCmMKMwqY=,Retirement
3923,over_5,Self Sufficiency,21.7651,1,F,HISPA,U,A,over_60,over_60,Staff,0.0,3923.0,wol6wqHCmMKLwqQ=,Retirement
6914,over_5,Adult Services,48.8732,13,F,HISPA,U,A,40_to_44,.under_29,Staff,0.004973098061903385,1565.0,wol6wqHCmMKKwqM=,V Termination
6032,over_5,Children Services,38.5572,8,M,BLACK,U,A,over_60,45_to_49,Staff,0.0029222148541114064,4658.0,wol6wqHCmMKKwqE=,Retirement
1274,3_to_4,Children Services,26.8822,4,F,ASIAN,U,A,.under_29,.under_29,Supervisor,0.002213814756671899,406.0,wol6wqHCmMKJwqQ=,V Termination
4719,over_5,Self Sufficiency,31.6351,8,F,WHITE,U,A,50_to_54,40_to_44,Staff,0.002157300275482094,2926.0,wol6wqHCmMKHwqA=,Retirement
6681,over_5,Administrative Services,40.8393,3,F,ASIAN,U,A,over_60,50_to_54,Staff,0.001112168837000449,3332.0,wol6wqHCmMKEwp0=,Retirement
5735,over_5,Self Sufficiency,36.6408,6,M,BLACK,U,A,over_60,45_to_49,Supervisor,0.0022831734960767217,5735.0,wol6wqHCl8KLwqQ=,Retirement
541,1_to_2,Administrative Services,9.67,3,F,WHITE,U,A,.under_29,.under_29,Staff,0.0015467652495378932,42.0,wol6wqHCl8KJwp8=,IV Termination
1791,3_to_4,Children Services,28.1158,3,F,WHITE,U,A,50_to_54,45_to_49,Staff,0.0017594639865996646,1791.0,wol6wqHCl8KDwqA=,V Termination
2499,3_to_4,Other,52.72,2,,WHITE,,,,,Staff,0.006490876350540216,938.0,wol6wqHClsKMwp8=,IV Termination
3422,over_5,Self Sufficiency,30.2065,2,F,WHITE,U,A,over_60,55_to_59,Supervisor,0.0006698714202220916,3422.0,wol6wqHClsKJwqI=,Retirement
1794,3_to_4,Self Sufficiency,12.2065,4,M,HISPA,U,A,35_to_39,30_to_34,Staff,0.0016925863991081383,1386.0,wol6wqHClsKJwp4=,V Termination
2185,over_5,Children Services,14.1477,2,F,WHITE,U,A,50_to_54,50_to_54,Staff,0.0002490160183066363,2185.0,wol6wqHClsKDwqM=,Retirement
812,1_to_2,Self Sufficiency,14.04,1,F,WHITE,U,A,45_to_49,45_to_49,Staff,0.0,812.0,wol6wqHClcKGwp4=,V Termination
2297,over_5,Finance and Forecasting,29.0323,6,F,WHITE,U,A,.under_29,.under_29,Staff,0.0047682629516761,266.0,wol6wqHClcKDwqM=,V Termination
805,1_to_2,Administrative Services,26.7496,1,M,ASIAN,U,A,30_to_34,30_to_34,Supervisor,0.0,805.0,wol6wqHClMKHwqU=,IV Termination
2028,3_to_4,Children Services,29.9398,5,M,ASIAN,U,A,45_to_49,30_to_34,Staff,0.0021596646942800804,415.0,wol6wqHCksKGwqE=,V Termination
4381,over_5,Children Services,18.5753,6,F,HISPA,U,A,50_to_54,35_to_39,Staff,0.0022632503994521793,2674.0,wol6wqDCm8KMwqE=,Retirement
4875,over_5,Children Services,33.3008,6,F,WHITE,U,A,over_60,50_to_54,Staff,0.0014317128205128208,4875.0,wol6wqDCm8KEwqU=,Retirement
379,1_to_2,Children Services,9.67,1,F,HISPA,U,A,.under_29,.under_29,Staff,0.0,379.0,wol6wqDCm8KEwp8=,V Termination
3842,over_5,Administrative Services,25.5054,2,F,WHITE,U,A,55_to_59,50_to_54,Staff,0.0013248308172826653,2455.0,wol6wqDCmsKMwp4=,Retirement
2538,over_5,Self Sufficiency,15.3071,3,F,HISPA,U,A,50_to_54,45_to_49,Staff,0.002012253743104807,1752.0,wol6wqDCmsKLwqU=,Retirement
478,1_to_2,Children Services,26.0712,1,F,WHITE,U,A,over_60,over_60,Staff,0.0,478.0,wol6wqDCmsKIwp8=,Retirement
3782,over_5,Self Sufficiency,24.1882,2,F,WHITE,U,A,50_to_54,45_to_49,Supervisor,0.0006295081967213108,3782.0,wol6wqDCmsKEwqI=,Retirement
1022,1_to_2,Self Sufficiency,16.6006,2,F,WHITE,U,A,.under_29,.under_29,Staff,0.0021434442270058707,1022.0,wol6wqDCmcKMwp4=,V Termination
2731,over_5,Self Sufficiency,19.1181,2,F,WHITE,U,A,50_to_54,45_to_49,Staff,0.0011234346393262532,1596.0,wol6wqDCmcKGwqY=,Retirement
4494,over_5,Self Sufficiency,25.517,8,F,BLACK,U,A,over_60,45_to_49,Supervisor,0.0029255896751223852,644.0,wol6wqDCmMKHwqY=,V Termination
6401,over_5,Other,25.9834,6,,WHITE,,,,,Staff,0.0019590376503671302,5236.0,wol6wqDCmMKHwp4=,Retirement
2290,over_5,Self Sufficiency,28.4725,7,F,WHITE,U,A,35_to_39,30_to_34,Supervisor,0.002979257641921398,1969.0,wol6wqDCmMKDwqY=,V Termination
2248,over_5,Self Sufficiency,51.0904,1,F,WHITE,U,A,over_60,over_60,Executive,0.0,2248.0,wol6wqDCmMKDwqA=,Retirement
4629,over_5,Administrative Services,31.6351,4,F,WHITE,U,A,55_to_59,45_to_49,Staff,0.001932404406999352,3845.0,wol6wqDCl8KKwqM=,Retirement
931,1_to_2,Self Sufficiency,19.885,1,M,WHITE,U,A,35_to_39,35_to_39,Supervisor,0.0,931.0,wol6wqDCl8KJwqY=,IV Termination
1199,1_to_2,Self Sufficiency,11.5806,6,F,BLACK,U,A,.under_29,.under_29,Staff,0.0020105087572977486,209.0,wol6wqDCl8KJwp0=,V Termination
5808,over_5,Administrative Services,23.6057,4,F,HISPA,U,A,50_to_54,45_to_49,Staff,0.0011065943526170799,5808.0,wol6wqDCl8KFwqQ=,Retirement
7055,over_5,Public Authority,43.2887,7,F,HISPA,U,A,over_60,45_to_49,Supervisor,0.003902863217576187,1987.0,wol6wqDCl8KDwqE=,Retirement
371,1_to_2,Self Sufficiency,11.737,2,F,WHITE,U,A,45_to_49,40_to_44,Staff,0.0026334231805929926,301.0,wol6wqDClsKMwp8=,IV Termination
4033,over_5,Self Sufficiency,23.5348,5,F,HISPA,U,A,35_to_39,.under_29,Staff,0.0024270766179023064,1611.0,wol6wqDClsKKwqY=,V Termination
4160,over_5,Adult Services,20.6718,5,F,WHITE,U,A,55_to_59,45_to_49,Supervisor,0.0015677403846153849,1498.0,wol6wqDClsKKwqU=,Retirement
2237,over_5,Administrative Services,12.2065,2,M,WHITE,U,A,45_to_49,40_to_44,Staff,0.0004789003129190884,2237.0,wol6wqDClcKLwqY=,V Termination
5833,over_5,Self Sufficiency,27.6237,9,F,HISPA,U,A,40_to_44,.under_29,Staff,0.002987090690896623,5201.0,wol6wqDClcKKwp0=,IV Termination
372,1_to_2,Self Sufficiency,12.3694,2,F,WHITE,U,A,.under_29,.under_29,Staff,0.004326344086021508,303.0,wol6wqDClcKHwp0=,IV Termination
1387,3_to_4,Adult Services,25.9632,3,F,WHITE,U,A,50_to_54,50_to_54,Staff,0.0033674116798846432,392.0,wol6wqDClMKIwqM=,V Termination
1828,3_to_4,Administrative Services,23.8522,2,F,BLACK,U,A,30_to_34,.under_29,Staff,0.005411487964989059,1618.0,wol6wqDClMKHwqU=,V Termination
5126,over_5,Self Sufficiency,21.7373,5,M,WHITE,U,A,50_to_54,40_to_44,Staff,0.0010156652360515026,3613.0,wol6wqDClMKFwqA=,Retirement
2104,over_5,Administrative Services,19.1181,2,F,WHITE,U,A,35_to_39,30_to_34,Staff,0.000579990494296577,2104.0,wol6wqDClMKEwqE=,Retirement
7424,over_5,Self Sufficiency,27.6237,9,F,HISPA,U,A,55_to_59,35_to_39,Staff,0.00215028286637931,6539.0,wol6wqDCk8KHwqY=,Retirement
3369,over_5,Children Services,37.4407,5,M,WHITE,U,A,55_to_59,45_to_49,Supervisor,0.002237845057880677,1360.0,wol6wqDCk8KHwqQ=,Retirement
2331,over_5,Children Services,27.769,5,F,WHITE,U,A,55_to_59,50_to_54,Staff,0.0031546975546975532,987.0,wol6wqDCk8KGwqY=,Retirement
3591,over_5,Self Sufficiency,21.7651,1,F,WHITE,U,A,over_60,over_60,Staff,0.0,3591.0,wol6wqDCk8KGwp8=,Retirement
7296,over_5,Children Services,30.9523,5,F,WHITE,U,A,over_60,45_to_49,Supervisor,0.0011786869517543862,7296.0,wol6wqDCk8KFwqI=,Retirement
1318,3_to_4,Children Services,15.2764,1,F,HISPA,U,A,30_to_34,30_to_34,Staff,0.0,1318.0,wol6wqDCk8KDwp8=,V Termination
6488,over_5,Other,44.6776,11,,HISPA,,,,,Staff,0.003295437731196054,73.0,wol6wqDCksKJwqM=,IV Termination
3932,over_5,Children Services,18.5753,4,F,WHITE,U,A,50_to_54,40_to_44,Staff,0.0021300356052899286,3932.0,wol6wqDCksKHwp4=,IV Termination
3571,over_5,Adult Services,34.2376,9,M,ASIAN,U,A,55_to_59,50_to_54,Supervisor,0.0033336880425651086,1008.0,wol6wp_Cm8KJwp8=,Retirement
1987,over_5,Adult Services,20.6296,1,M,WHITE,U,A,50_to_54,50_to_54,Staff,0.0,1987.0,wol6wp_Cm8KFwp4=,Retirement
243,.under_1,Children Services,20.7418,2,F,BLACK,U,A,35_to_39,35_to_39,Staff,0.0026823045267489773,243.0,wol6wp_CmsKJwp8=,IV Termination
962,1_to_2,Self Sufficiency,19.98,1,F,WHITE,U,A,50_to_54,50_to_54,Staff,0.0,962.0,wol6wp_CmcKLwp4=,IV Termination
3838,over_5,Self Sufficiency,24.1882,4,F,WHITE,U,A,over_60,50_to_54,Supervisor,0.0011511724856696193,3838.0,wol6wp_CmcKJwp8=,Retirement
5409,over_5,Self Sufficiency,23.2284,3,F,WHITE,U,A,over_60,45_to_49,Staff,0.0020075799593270477,5059.0,wol6wp_CmcKIwqE=,Retirement
753,1_to_2,Children Services,22.333,1,M,HISPA,U,A,40_to_44,40_to_44,Staff,0.0,753.0,wol6wp_CmcKHwqU=,IV Termination
5,.under_1,Administrative Services,10.46,1,F,HISPA,U,A,.under_29,.under_29,Staff,0.0,5.0,wol6wp_CmcKGwqY=,IV Termination
3273,over_5,Adult Services,30.1482,2,F,WHITE,U,A,50_to_54,50_to_54,Staff,0.0004436296975252057,3273.0,wol6wp_ClsKKwqQ=,V Termination
6239,over_5,Other,27.6237,6,,HISPA,,,,,Staff,0.002322551690976118,192.0,wol6wp_ClsKJwqU=,IV Termination
1198,3_to_4,Children Services,18.7559,5,F,WHITE,U,F,over_60,45_to_49,Staff,0.008151836393989984,15.0,wol6wp_ClsKJwqQ=,V Termination
3576,over_5,Other,32.8984,4,,WHITE,,,,,Staff,0.0009079977628635356,1861.0,wol6wp_ClsKIwqU=,IV Termination
6454,over_5,Children Services,27.6237,6,M,AMIND,U,A,over_60,55_to_59,Staff,0.0013936163619460797,6454.0,wol6wp_ClsKFwqM=,Retirement
5592,over_5,Children Services,42.3511,13,M,WHITE,U,A,50_to_54,35_to_39,Supervisor,0.0033782367668097283,3868.0,wol6wp_ClsKFwp4=,IV Termination
6962,over_5,Other,45.653712,12,,WHITE,,,,,Staff,0.003732104567652973,372.0,wol6wp_ClcKKwp4=,Retirement
6227,over_5,Adult Services,30.2413,5,F,WHITE,U,A,55_to_59,45_to_49,Staff,0.0011566564959049302,6227.0,wol6wp_ClcKIwp4=,Retirement
4422,over_5,Administrative Services,36.2706,2,F,WHITE,U,A,55_to_59,45_to_49,Supervisor,0.001514156490275894,4422.0,wol6wp_ClcKIwp0=,Retirement
4496,over_5,Other,60.3052,6,,WHITE,,,,,Staff,0.005403736654804271,76.0,wol6wp_ClcKFwp0=,IV Termination
1263,3_to_4,Self Sufficiency,16.531,1,F,WHITE,U,A,over_60,over_60,Staff,0.0,1263.0,wol6wp_ClcKEwqA=,Retirement
143,.under_1,Children Services,20.52,1,M,BLACK,U,A,30_to_34,30_to_34,Staff,0.0,143.0,wol6wp_ClMKIwqI=,IV Termination
915,1_to_2,Self Sufficiency,11.35,1,M,WHITE,U,A,35_to_39,35_to_39,Staff,0.0,915.0,wol6wp_ClMKHwqU=,V Termination
7351,over_5,Administrative Services,22.7617,6,F,BLACK,U,A,55_to_59,35_to_39,Staff,0.0011558835532580604,3864.0,wol6wp_ClMKGwp4=,Retirement
993,1_to_2,Children Services,24.89,1,M,HISPA,U,A,50_to_54,50_to_54,Staff,0.0,993.0,wol6wp_ClMKGwp0=,IV Termination
7501,over_5,Children Services,24.0778,4,F,WHITE,U,A,55_to_59,45_to_49,Staff,0.0007335688574856687,7501.0,wol6wp_Ck8KFwqE=,Retirement
722,1_to_2,Self Sufficiency,13.32,1,F,BLACK,U,A,30_to_34,30_to_34,Staff,0.0,722.0,wol6wp_CksKMwp4=,V Termination
476,1_to_2,Children Services,9.5134,2,F,WHITE,U,A,45_to_49,45_to_49,Staff,0.0003361344537815129,476.0,wol6wp_CksKHwqY=,V Termination
4571,over_5,Self Sufficiency,21.7373,1,M,WHITE,U,A,55_to_59,50_to_54,Staff,0.0,4571.0,wol6wp_CksKGwqA=,Retirement
5492,over_5,Other,22.2697,6,,HISPA,,,,,Staff,0.0022177166788055354,4106.0,wol5wqjCm8KKwqM=,V Termination
5088,over_5,Children Services,33.9668,7,F,WHITE,U,A,55_to_59,45_to_49,Staff,0.00312248427672956,846.0,wol5wqjCm8KHwqA=,Retirement
917,1_to_2,Self Sufficiency,15.2764,3,F,WHITE,U,A,.under_29,.under_29,Staff,0.0013483097055616157,175.0,wol5wqjCm8KFwqQ=,V Termination
2172,over_5,Self Sufficiency,25.1111,1,F,WHITE,U,A,55_to_59,55_to_59,Staff,0.0,2172.0,wol5wqjCmsKMwqE=,Retirement
5447,over_5,Children Services,40.7066,7,M,WHITE,U,A,over_60,50_to_54,Supervisor,0.0019836974481365894,5447.0,wol5wqjCmsKGwqY=,Retirement
1533,3_to_4,Self Sufficiency,15.06,2,F,WHITE,U,A,35_to_39,30_to_34,Staff,0.0017551206784083497,1029.0,wol5wqjCmsKGwqU=,V Termination
107,.under_1,Self Sufficiency,11.35,2,F,WHITE,U,A,30_to_34,30_to_34,Staff,0.0055140186915887835,37.0,wol5wqjCmcKKwqU=,V Termination
1541,3_to_4,Self Sufficiency,15.8875,2,F,WHITE,U,A,40_to_44,40_to_44,Staff,0.0009128487994808559,1541.0,wol5wqjCmcKKwp4=,V Termination
43,.under_1,Self Sufficiency,9.67,1,F,HISPA,U,A,35_to_39,35_to_39,Staff,0.0,43.0,wol5wqjCmcKGwqU=,V Termination
1101,1_to_2,Other,11.35,2,,WHITE,,,,,Staff,0.00150772025431426,185.0,wol5wqjCmcKGwqQ=,IV Termination
4650,over_5,Self Sufficiency,39.1943,4,F,WHITE,U,A,over_60,55_to_59,Manager,0.0024258279569892467,2283.0,wol5wqjCmcKEwqA=,Retirement
1878,1_to_2,Administrative Services,49.7424,5,F,WHITE,U,A,35_to_39,35_to_39,Executive,0.0073122470713525055,966.0,wol5wqjCmcKDwp0=,V Termination
893,1_to_2,Children Services,26.3212,4,F,WHITE,U,A,30_to_34,30_to_34,Staff,0.0023417693169092953,893.0,wol5wqjCmMKLwp0=,V Termination
7113,over_5,Administrative Services,41.4122,7,F,WHITE,U,A,55_to_59,35_to_39,Staff,0.002559004639392661,4382.0,wol5wqjCmMKKwqY=,Retirement
683,1_to_2,Administrative Services,10.5835,3,F,BLACK,U,A,35_to_39,30_to_34,Staff,0.0018060029282576883,293.0,wol5wqjClsKEwqY=,V Termination
4411,over_5,Adult Services,44.8026,4,F,BLACK,U,A,55_to_59,50_to_54,Manager,0.0037296758104738152,1358.0,wol5wqjClsKEwp4=,Retirement
3926,over_5,Self Sufficiency,15.4642,1,F,WHITE,U,A,over_60,over_60,Staff,0.0,3926.0,wol5wqjClcKKwqY=,Retirement
1618,3_to_4,Children Services,26.6668,4,M,BLACK,U,A,30_to_34,30_to_34,Staff,0.0028330037082818296,622.0,wol5wqjClcKJwqU=,V Termination
2817,over_5,Children Services,31.1631,3,F,WHITE,U,A,over_60,55_to_59,Staff,0.0017188143414980472,2817.0,wol5wqjClcKJwqA=,Retirement
5119,over_5,Children Services,25.6725,7,F,AMIND,U,A,40_to_44,30_to_34,Staff,0.002924887673373706,4136.0,wol5wqjClMKLwqM=,IV Termination
4332,over_5,Self Sufficiency,21.7373,2,F,WHITE,U,A,50_to_54,40_to_44,Staff,0.0012983610341643585,4332.0,wol5wqjClMKKwqQ=,IV Termination
5983,over_5,Self Sufficiency,25.1491,4,F,WHITE,U,A,55_to_59,45_to_49,Staff,0.0012119839545378574,5983.0,wol5wqjClMKEwqA=,Retirement
5059,over_5,Self Sufficiency,51.6727,4,M,WHITE,U,A,over_60,over_60,Manager,0.00156250247084404,5059.0,wol5wqjCk8KLwqQ=,Retirement
3305,over_5,Other,28.68,4,,WHITE,,,,,Staff,0.001071164901664145,434.0,wol5wqjCk8KLwp8=,IV Termination
6762,over_5,Administrative Services,28.2701,6,F,WHITE,U,A,over_60,40_to_44,Staff,0.0014729517894114168,5670.0,wol5wqjCk8KFwp4=,Retirement
1278,1_to_2,Other,27.8103,3,,WHITE,,,,,Staff,0.008349217527386541,30.0,wol5wqjCksKHwp0=,V Termination
8120,over_5,Other,38.140028,12,,HISPA,,,,,Staff,0.00256132118226601,126.0,wol5wqfCm8KEwqY=,Retirement
581,.under_1,Other,31.6126,3,,WHITE,,,,,Staff,0.030882271944922546,187.0,wol5wqfCmsKKwqM=,IV Termination
1197,1_to_2,Adult Services,11.517,4,F,HISPA,U,A,40_to_44,40_to_44,Staff,0.002386800334168755,954.0,wol5wqfCmsKJwqQ=,V Termination
4311,over_5,Children Services,25.7189,14,F,WHITE,U,A,over_60,50_to_54,Staff,0.003838761308281142,882.0,wol5wqfCmsKFwqQ=,Retirement
252,.under_1,Children Services,12.3694,1,F,HISPA,U,A,45_to_49,45_to_49,Staff,0.0,252.0,wol5wqfCmcKJwqY=,IV Termination
2458,over_5,Self Sufficiency,24.2806,3,F,WHITE,U,A,35_to_39,35_to_39,Staff,0.0021244100895036607,2458.0,wol5wqfCmcKIwqI=,V Termination
1075,1_to_2,Self Sufficiency,13.7464,3,F,HISPA,U,A,.under_29,.under_29,Staff,0.0012809302325581385,165.0,wol5wqfCmcKFwp0=,V Termination
3697,over_5,Self Sufficiency,23.5348,7,F,WHITE,U,A,35_to_39,.under_29,Staff,0.0031281579659183122,1401.0,wol5wqfCmMKIwqE=,V Termination
2297,3_to_4,Self Sufficiency,16.3842,2,F,WHITE,U,A,40_to_44,40_to_44,Supervisor,0.0002743578580757511,2297.0,wol5wqfCmMKGwqU=,V Termination
5358,over_5,Self Sufficiency,19.8495,5,F,BLACK,U,A,over_60,55_to_59,Staff,0.0012704180664427022,5358.0,wol5wqfCl8KLwp8=,Retirement
746,1_to_2,Self Sufficiency,13.816,1,F,WHITE,U,A,.under_29,.under_29,Supervisor,0.0,746.0,wol5wqfClsKMwp4=,V Termination
1625,3_to_4,Self Sufficiency,15.754,1,F,WHITE,U,A,over_60,over_60,Supervisor,0.0,1625.0,wol5wqfClsKLwp8=,Retirement
5577,over_5,Other,36.6207,5,,BLACK,,,,,Staff,0.002175363098440021,3532.0,wol5wqfClsKDwqU=,Retirement
686,1_to_2,Children Services,24.3118,2,F,WHITE,U,A,.under_29,.under_29,Staff,0.0009218658892128287,686.0,wol5wqfClcKHwqI=,V Termination
6700,over_5,Self Sufficiency,25.5765,5,F,WHITE,U,A,55_to_59,45_to_49,Supervisor,0.0013577611940298504,4263.0,wol5wqfClcKHwp0=,Retirement
2108,over_5,Children Services,29.6622,3,F,WHITE,U,A,40_to_44,30_to_34,Staff,0.001626612903225806,2108.0,wol5wqfClMKMwqE=,IV Termination
4465,over_5,Self Sufficiency,31.6456,5,F,WHITE,U,A,over_60,50_to_54,Supervisor,0.0013775139977603584,4465.0,wol5wqfClMKEwqU=,Retirement
1190,3_to_4,Self Sufficiency,15.06,4,F,WHITE,U,A,30_to_34,.under_29,Staff,0.003613445378151261,868.0,wol5wqfCk8KEwqI=,V Termination
2078,over_5,Other,75.62,2,,WHITE,,,,,Staff,0.012284793070259868,30.0,wol5wqfCksKIwqM=,IV Termination
175,.under_1,Self Sufficiency,9.17,1,F,WHITE,U,A,30_to_34,30_to_34,Staff,0.0,175.0,wol5wqfCksKGwp4=,V Termination
2446,over_5,Administrative Services,17.8978,3,F,WHITE,U,A,55_to_59,50_to_54,Staff,0.00020760425183973818,2446.0,wol5wqbCm8KLwqM=,Retirement
5488,over_5,Administrative Services,24.6642,3,M,WHITE,U,A,over_60,55_to_59,Staff,0.001446100583090379,5488.0,wol5wqbCm8KIwqQ=,Retirement
1644,3_to_4,Self Sufficiency,20.4154,1,F,WHITE,U,A,55_to_59,55_to_59,Supervisor,0.0,1644.0,wol5wqbCm8KFwqY=,Retirement
3894,over_5,Children Services,31.7864,7,F,WHITE,U,A,over_60,55_to_59,Staff,0.002305906522855675,3275.0,wol5wqbCmsKMwp4=,Retirement
827,1_to_2,Children Services,14.1934,2,F,WHITE,U,A,45_to_49,45_to_49,Staff,0.0006328899637243053,827.0,wol5wqbCmcKMwqE=,IV Termination
6566,over_5,Children Services,39.3283,9,F,WHITE,U,A,55_to_59,35_to_39,Staff,0.0023969387755102037,6566.0,wol5wqbCmcKIwp4=,Retirement
1036,1_to_2,Children Services,13.67,1,F,WHITE,U,A,30_to_34,30_to_34,Staff,0.0,1036.0,wol5wqbCmcKGwqQ=,IV Termination
3795,over_5,Self Sufficiency,24.1882,1,F,BLACK,U,A,50_to_54,50_to_54,Supervisor,0.0,3795.0,wol5wqbCmMKHwqA=,Retirement
5196,over_5,Administrative Services,33.7685,7,M,BLACK,U,A,over_60,50_to_54,Staff,0.0015647998460354127,1721.0,wol5wqbCmMKDwp4=,Retirement
